4ges_opt_0003.pdb, 7.445, 8.752, 68.388
4ges_opt_0040.pdb, 7.445, 8.752, 68.388
4ges_opt_0095.pdb, 7.445, 8.752, 68.388
4ges_opt_0022.pdb, 7.445, 8.752, 68.388
4ges_opt_0087.pdb, 7.445, 8.752, 68.388
4ges_opt_0082.pdb, 7.445, 8.752, 68.388
4ges_opt_0092.pdb, 7.445, 8.752, 68.388
4ges_opt_0032.pdb, 7.445, 8.752, 68.388
4ges_opt_0080.pdb, 7.445, 8.752, 68.388
4ges_opt_0089.pdb, 7.445, 8.752, 68.388
4ges_opt_0052.pdb, 7.445, 8.752, 68.388
4ges_opt_0042.pdb, 7.445, 8.752, 68.388
4ges_opt_0071.pdb, 7.445, 8.752, 68.388
4ges_opt_0091.pdb, 7.445, 8.752, 68.388
4ges_opt_0056.pdb, 7.445, 8.752, 68.388
4ges_opt_0010.pdb, 7.445, 8.752, 68.388
4ges_opt_0021.pdb, 7.445, 8.752, 68.388
4ges_opt_0051.pdb, 7.445, 8.752, 68.388
4ges_opt_0064.pdb, 7.445, 8.752, 68.388
4ges_opt_0099.pdb, 7.445, 8.752, 68.388
4ges_opt_0061.pdb, 7.445, 8.752, 68.388
4ges_opt_0100.pdb, 7.445, 8.752, 68.388
4ges_opt_0072.pdb, 7.445, 8.752, 68.388
4ges_opt_0036.pdb, 7.445, 8.752, 68.388
4ges_opt_0050.pdb, 7.445, 8.752, 68.388
4ges_opt_0060.pdb, 7.445, 8.752, 68.388
4ges_opt_0093.pdb, 7.445, 8.752, 68.388
4ges_opt_0073.pdb, 7.445, 8.752, 68.388
4ges_opt_0069.pdb, 7.445, 8.752, 68.388
4ges_opt_0004.pdb, 7.445, 8.752, 68.388
4ges_opt_0007.pdb, 7.445, 8.752, 68.388
4ges_opt_0019.pdb, 7.445, 8.752, 68.388
4ges_opt_0057.pdb, 7.445, 8.752, 68.388
4ges_opt_0020.pdb, 7.445, 8.752, 68.388
4ges_opt_0088.pdb, 7.445, 8.752, 68.388
4ges_opt_0085.pdb, 7.445, 8.752, 68.388
4ges_opt_0097.pdb, 7.445, 8.752, 68.388
4ges_opt_0001.pdb, 7.445, 8.752, 68.388
4ges_opt_0079.pdb, 7.445, 8.752, 68.388
4ges_opt_0014.pdb, 7.445, 8.752, 68.388
4ges_opt_0002.pdb, 7.445, 8.752, 68.388
4ges_opt_0090.pdb, 7.445, 8.752, 68.388
4ges_opt_0018.pdb, 7.445, 8.752, 68.388
4ges_opt_0023.pdb, 7.445, 8.752, 68.388
4ges_opt_0033.pdb, 7.445, 8.752, 68.388
4ges_opt_0058.pdb, 7.445, 8.752, 68.388
4ges_opt_0006.pdb, 7.445, 8.752, 68.388
4ges_opt_0008.pdb, 7.445, 8.752, 68.388
4ges_opt_0055.pdb, 7.445, 8.752, 68.388
4ges_opt_0065.pdb, 7.445, 8.752, 68.388
4ges_opt_0011.pdb, 7.445, 8.752, 68.388
4ges_opt_0013.pdb, 7.445, 8.752, 68.388
4ges_opt_0044.pdb, 7.445, 8.752, 68.388
4ges_opt_0005.pdb, 7.445, 8.752, 68.388
4ges_opt_0045.pdb, 7.445, 8.752, 68.388
4ges_opt_0039.pdb, 7.445, 8.752, 68.388
4ges_opt_0076.pdb, 7.445, 8.752, 68.388
4ges_opt_0063.pdb, 7.445, 8.752, 68.388
4ges_opt_0038.pdb, 7.445, 8.752, 68.388
4ges_opt_0026.pdb, 7.445, 8.752, 68.388
4ges_opt_0049.pdb, 7.445, 8.752, 68.388
4ges_opt_0096.pdb, 7.445, 8.752, 68.388
4ges_opt_0066.pdb, 7.445, 8.752, 68.388
4ges_opt_0012.pdb, 7.445, 8.752, 68.388
4ges_opt_0053.pdb, 7.445, 8.752, 68.388
4ges_opt_0081.pdb, 7.445, 8.752, 68.388
4ges_opt_0074.pdb, 7.445, 8.752, 68.388
4ges_opt_0075.pdb, 7.445, 8.752, 68.388
4ges_opt_0017.pdb, 7.445, 8.752, 68.388
4ges_opt_0068.pdb, 7.445, 8.752, 68.388
4ges_opt_0041.pdb, 7.445, 8.752, 68.388
4ges_opt_0035.pdb, 7.445, 8.752, 68.388
4ges_opt_0054.pdb, 7.445, 8.752, 68.388
4ges_opt_0015.pdb, 7.445, 8.752, 68.388
4ges_opt_0062.pdb, 7.445, 8.752, 68.388
4ges_opt_0067.pdb, 7.445, 8.752, 68.388
4ges_opt_0025.pdb, 7.445, 8.752, 68.388
4ges_opt_0094.pdb, 7.445, 8.752, 68.388
4ges_opt_0030.pdb, 7.445, 8.752, 68.388
4ges_opt_0098.pdb, 7.445, 8.752, 68.388
4ges_opt_0048.pdb, 7.445, 8.752, 68.388
4ges_opt_0070.pdb, 7.445, 8.752, 68.388
4ges_opt_0046.pdb, 7.445, 8.752, 68.388
4ges_opt_0027.pdb, 7.445, 8.752, 68.388
4ges_opt_0043.pdb, 7.445, 8.752, 68.388
4ges_opt_0084.pdb, 7.445, 8.752, 68.388
4ges_opt_0083.pdb, 7.445, 8.752, 68.388
4ges_opt_0016.pdb, 7.445, 8.752, 68.388
4ges_opt_0028.pdb, 7.445, 8.752, 68.388
4ges_opt_0024.pdb, 7.445, 8.752, 68.388
4ges_opt_0086.pdb, 7.445, 8.752, 68.388
4ges_opt_0078.pdb, 7.445, 8.752, 68.388
4ges_opt_0009.pdb, 7.445, 8.752, 68.388
4ges_opt_0037.pdb, 7.445, 8.752, 68.388
4ges_opt_0059.pdb, 7.445, 8.752, 68.388
4ges_opt_0077.pdb, 7.445, 8.752, 68.388
4ges_opt_0031.pdb, 7.445, 8.752, 68.388
4ges_opt_0034.pdb, 7.445, 8.752, 68.388
4ges_opt_0047.pdb, 7.445, 8.752, 68.388
4ges_opt_0029.pdb, 7.445, 8.752, 68.388
