6at0_opt_0018.pdb, 294.473, 1.427, 226.059, 48.223, 87.342
6at0_opt_0054.pdb, 294.473, 1.427, 226.059, 48.223, 87.342
6at0_opt_0070.pdb, 294.473, 1.427, 226.079, 48.223, 87.302
6at0_opt_0099.pdb, 294.473, 1.427, 226.059, 48.223, 87.342
6at0_opt_0059.pdb, 294.473, 1.427, 226.059, 48.223, 87.342
6at0_opt_0045.pdb, 294.473, 1.427, 226.079, 48.223, 87.302
6at0_opt_0083.pdb, 294.473, 1.468, 226.092, 48.228, 87.293
6at0_opt_0011.pdb, 294.473, 1.427, 226.079, 48.223, 87.287
6at0_opt_0080.pdb, 294.473, 1.468, 226.092, 48.228, 87.293
6at0_opt_0082.pdb, 294.473, 1.468, 226.092, 48.228, 87.293
6at0_opt_0017.pdb, 294.473, 1.427, 226.079, 48.223, 87.287
6at0_opt_0090.pdb, 294.473, 1.427, 226.079, 48.223, 87.287
6at0_opt_0043.pdb, 294.473, 1.427, 226.079, 48.223, 87.287
6at0_opt_0034.pdb, 294.473, 1.427, 226.079, 48.223, 87.287
6at0_opt_0081.pdb, 294.473, 1.427, 226.079, 48.223, 87.302
6at0_opt_0041.pdb, 294.473, 1.427, 226.079, 48.223, 87.287
6at0_opt_0078.pdb, 294.473, 1.468, 226.092, 48.228, 87.293
6at0_opt_0089.pdb, 294.473, 1.427, 226.079, 48.223, 87.287
6at0_opt_0094.pdb, 294.473, 1.468, 226.092, 48.228, 87.293
6at0_opt_0027.pdb, 294.473, 1.468, 226.092, 48.228, 87.293
6at0_opt_0087.pdb, 294.473, 1.427, 226.079, 48.223, 87.287
6at0_opt_0053.pdb, 294.473, 1.427, 226.059, 48.223, 87.342
6at0_opt_0093.pdb, 294.473, 1.427, 226.079, 48.223, 87.287
6at0_opt_0074.pdb, 294.473, 1.427, 226.059, 48.223, 87.342
6at0_opt_0035.pdb, 294.473, 1.427, 226.079, 48.223, 87.287
6at0_opt_0038.pdb, 294.473, 1.427, 226.079, 48.223, 87.302
6at0_opt_0033.pdb, 294.473, 1.427, 226.079, 48.223, 87.302
6at0_opt_0100.pdb, 294.473, 1.427, 226.059, 48.223, 87.342
6at0_opt_0050.pdb, 294.473, 1.427, 226.059, 48.223, 87.342
6at0_opt_0065.pdb, 294.473, 1.427, 226.079, 48.223, 87.302
6at0_opt_0076.pdb, 294.473, 1.427, 226.059, 48.223, 87.342
6at0_opt_0004.pdb, 294.473, 1.427, 226.059, 48.223, 87.342
6at0_opt_0057.pdb, 294.473, 1.427, 226.059, 48.223, 87.342
6at0_opt_0036.pdb, 294.473, 1.427, 226.079, 48.223, 87.302
6at0_opt_0014.pdb, 294.473, 1.427, 226.079, 48.223, 87.302
6at0_opt_0024.pdb, 294.473, 1.427, 226.079, 48.223, 87.287
6at0_opt_0016.pdb, 294.473, 1.427, 226.079, 48.223, 87.302
6at0_opt_0075.pdb, 294.473, 1.427, 226.079, 48.223, 87.287
6at0_opt_0046.pdb, 294.473, 1.427, 226.079, 48.223, 87.302
6at0_opt_0015.pdb, 294.473, 1.427, 226.059, 48.223, 87.342
6at0_opt_0022.pdb, 294.473, 1.468, 226.092, 48.228, 87.293
6at0_opt_0023.pdb, 294.473, 1.427, 226.059, 48.223, 87.342
6at0_opt_0019.pdb, 294.473, 1.468, 226.092, 48.228, 87.293
6at0_opt_0020.pdb, 294.473, 1.427, 226.079, 48.223, 87.287
6at0_opt_0096.pdb, 294.473, 1.427, 226.079, 48.223, 87.302
6at0_opt_0039.pdb, 294.473, 1.427, 226.079, 48.223, 87.302
6at0_opt_0003.pdb, 294.473, 1.468, 226.092, 48.228, 87.293
6at0_opt_0030.pdb, 294.473, 1.468, 226.092, 48.228, 87.293
6at0_opt_0002.pdb, 294.473, 1.427, 226.059, 48.223, 87.342
6at0_opt_0061.pdb, 294.473, 1.427, 226.059, 48.223, 87.342
6at0_opt_0098.pdb, 294.473, 1.427, 226.079, 48.223, 87.287
6at0_opt_0086.pdb, 294.473, 1.427, 226.079, 48.223, 87.302
6at0_opt_0069.pdb, 294.473, 1.427, 226.079, 48.223, 87.302
6at0_opt_0067.pdb, 294.473, 1.427, 226.059, 48.223, 87.342
6at0_opt_0055.pdb, 294.473, 1.427, 226.059, 48.223, 87.342
6at0_opt_0006.pdb, 294.473, 1.427, 226.059, 48.223, 87.342
6at0_opt_0021.pdb, 294.473, 1.427, 226.059, 48.223, 87.342
6at0_opt_0028.pdb, 294.473, 1.427, 226.079, 48.223, 87.302
6at0_opt_0031.pdb, 294.473, 1.468, 226.092, 48.228, 87.293
6at0_opt_0040.pdb, 294.473, 1.427, 226.079, 48.223, 87.287
6at0_opt_0007.pdb, 294.473, 1.427, 226.059, 48.223, 87.342
6at0_opt_0084.pdb, 294.473, 1.427, 226.059, 48.223, 87.342
6at0_opt_0009.pdb, 294.473, 1.427, 226.079, 48.223, 87.287
6at0_opt_0013.pdb, 294.473, 1.468, 226.092, 48.228, 87.293
6at0_opt_0060.pdb, 294.473, 1.427, 226.059, 48.223, 87.342
6at0_opt_0051.pdb, 294.473, 1.468, 226.092, 48.228, 87.293
6at0_opt_0049.pdb, 294.473, 1.468, 226.092, 48.228, 87.293
6at0_opt_0091.pdb, 294.473, 1.427, 226.079, 48.223, 87.302
6at0_opt_0097.pdb, 294.473, 1.468, 226.092, 48.228, 87.293
6at0_opt_0001.pdb, 294.473, 1.427, 226.079, 48.223, 87.287
6at0_opt_0052.pdb, 294.473, 1.427, 226.079, 48.223, 87.302
6at0_opt_0063.pdb, 294.473, 1.427, 226.079, 48.223, 87.302
6at0_opt_0047.pdb, 294.473, 1.427, 226.079, 48.223, 87.287
6at0_opt_0077.pdb, 294.473, 1.427, 226.059, 48.223, 87.342
6at0_opt_0032.pdb, 294.473, 1.468, 226.092, 48.228, 87.293
6at0_opt_0072.pdb, 294.473, 1.427, 226.079, 48.223, 87.287
6at0_opt_0012.pdb, 294.473, 1.468, 226.092, 48.228, 87.293
6at0_opt_0092.pdb, 294.473, 1.468, 226.092, 48.228, 87.293
6at0_opt_0008.pdb, 294.473, 1.468, 226.092, 48.228, 87.293
6at0_opt_0025.pdb, 294.473, 1.427, 226.059, 48.223, 87.342
6at0_opt_0066.pdb, 294.473, 1.427, 226.079, 48.223, 87.287
6at0_opt_0088.pdb, 294.473, 1.427, 226.079, 48.223, 87.287
6at0_opt_0044.pdb, 294.473, 1.468, 226.092, 48.228, 87.293
6at0_opt_0073.pdb, 294.473, 1.427, 226.079, 48.223, 87.302
6at0_opt_0005.pdb, 294.473, 1.468, 226.092, 48.228, 87.293
6at0_opt_0095.pdb, 294.473, 1.427, 226.059, 48.223, 87.342
6at0_opt_0029.pdb, 294.473, 1.468, 226.092, 48.228, 87.293
6at0_opt_0042.pdb, 294.473, 1.427, 226.059, 48.223, 87.342
6at0_opt_0071.pdb, 294.473, 1.427, 226.079, 48.223, 87.287
6at0_opt_0056.pdb, 294.473, 1.427, 226.079, 48.223, 87.287
6at0_opt_0026.pdb, 294.473, 1.427, 226.079, 48.223, 87.287
6at0_opt_0085.pdb, 294.473, 1.427, 226.059, 48.223, 87.342
6at0_opt_0058.pdb, 294.473, 1.427, 226.059, 48.223, 87.342
6at0_opt_0068.pdb, 294.473, 1.427, 226.079, 48.223, 87.287
6at0_opt_0048.pdb, 294.473, 1.427, 226.079, 48.223, 87.287
6at0_opt_0037.pdb, 294.473, 1.427, 226.079, 48.223, 87.287
6at0_opt_0062.pdb, 294.473, 1.427, 226.079, 48.223, 87.287
6at0_opt_0079.pdb, 294.473, 1.468, 226.092, 48.228, 87.293
6at0_opt_0064.pdb, 294.473, 1.427, 226.059, 48.223, 87.342
6at0_opt_0010.pdb, 294.473, 1.427, 226.079, 48.223, 87.287
